playerID,year,tmID,GP,oRebounds,dRebounds,dq,PostPoints,ft%,fg%,three%,gs%,efg%,ts%,ppg,rpg,apg,spg,bpg,eff,pp36,defensive_prowess,defensive_discipline,mpg,pos,college,stats_post,W%,postW%,playoff,confID,playoff_progression,height,weight,award_count,career_year,playoff_progression_rolling,eff_rolling,award_count_rolling,defensive_prowess_rolling,stats_post_rolling,PostPoints_rolling,W%_rolling,postW%_rolling,rpg_rolling,apg_rolling
327,9,568,31.0,2.06,4.26,0.0,10.67,0.77,0.48,0.36,1.0,1.04,1.12,13.9,6.32,2.35,1.1,0.58,-274.75,15.12,59.400000000000006,13.42,32.77,2,653,-0.6,0.59,0.5,1.0,701,2.0,73.0,185,0.0,9,0.3333333333333333,-294.9866666666667,0.0,66.53333333333333,0.0633333333333333,4.666666666666667,0.4216666666666666,0.0,5.486666666666667,1.8233333333333333
65,9,568,32.0,0.25,1.59,0.0,3.5,0.91,0.36,0.34,0.53,0.86,0.98,4.94,1.84,2.06,0.59,0.0,-126.57,10.8,21.9,5.0,16.56,1,597,-0.5,0.59,0.5,1.0,701,2.0,70.0,134,0.0,7,0.6666666666666666,-34.42666666666667,0.0,17.900000000000002,0.6666666666666666,0.6666666666666666,0.6433333333333333,0.1333333333333333,1.2866666666666666,1.1700000000000002
200,10,570,29.0,0.5800000000000001,2.33,0.0,0.0,1.61,0.75,0.56,0.21,1.7000000000000002,1.88,7.42,2.92,2.55,2.14,0.11,-68.86,20.52,45.900000000000006,8.62,25.38,1,612,0.0,0.77,0.3,1.0,702,2.0,69.0,147,0.0,5,1.3333333333333333,-133.14333333333337,0.0,20.23333333333333,-0.29,3.8166666666666655,0.4333333333333333,0.3333333333333333,1.586666666666667,2.18
131,10,574,34.0,2.24,5.65,0.0,0.0,0.78,0.43,0.39,1.0,0.9,1.0,15.71,7.88,2.21,1.03,1.21,-352.96000000000004,16.2,78.8,7.94,34.88,2,640,0.0,0.47,0.0,0.0,702,0.0,74.0,162,0.0,4,0.0,-330.1166666666667,0.0,71.3,0.0,0.0,0.3033333333333333,0.0,7.056666666666668,1.8133333333333328
467,10,571,21.0,0.29,2.68,0.0,4.8,1.8,0.78,0.74,1.64,2.06,2.2,7.72,2.97,5.68,1.4500000000000002,0.4599999999999999,-53.72,12.96,45.9,13.82,43.58,1,590,-0.4,0.97,0.3,1.0,702,3.0,72.0,169,0.0,7,0.6666666666666666,-184.25666666666663,0.0,34.2,0.0466666666666666,7.0,0.4533333333333334,0.0,2.54,4.12
153,10,570,29.0,2.45,4.97,0.03,7.8,0.55,0.43,0.0,1.0,0.86,0.92,8.59,7.41,0.86,0.97,0.45,-205.72,11.88,63.8,10.62,26.03,2,621,-0.07,0.44,0.3,1.0,702,2.0,75.0,198,0.0,7,3.6666666666666665,-174.02666666666664,0.3333333333333333,89.36666666666666,-0.9466666666666668,6.766666666666668,0.68,0.6766666666666667,10.403333333333334,1.2666666666666666
199,10,568,25.0,1.08,1.6,0.0,0.0,0.64,0.41,0.0,0.04,0.82,0.88,3.76,2.68,0.24,0.16,0.88,-76.28,12.6,26.4,5.44,10.76,3,653,0.0,0.53,0.5,1.0,701,2.0,76.0,240,0.0,5,0.0,-162.12999999999997,0.0,43.93333333333333,0.0,0.0,0.3733333333333333,0.0,4.08,0.5733333333333334
471,10,555,11.0,0.45,0.91,0.0,0.0,0.5,0.05,0.0,0.0,0.1,0.14,0.27,1.36,0.27,0.27,0.45,-24.38,1.8,16.4,3.82,6.0,3,597,0.0,0.41,0.0,0.0,701,0.0,75.0,185,0.0,6,1.3333333333333333,-104.67333333333332,0.0,37.333333333333336,0.01,2.0,0.5399999999999999,0.3,4.1866666666666665,0.5966666666666667
145,10,568,28.0,0.61,0.86,0.04,2.5,0.84,0.43,0.18,0.21,0.88,1.0,5.39,1.46,0.86,0.54,0.07,-96.68,16.2,14.6,4.72,12.11,1,592,0.14,0.53,0.5,1.0,701,2.0,69.0,153,0.0,8,1.3333333333333333,-213.3733333333333,0.0,29.03333333333333,-0.3633333333333333,4.7,0.4633333333333334,0.3,2.9,1.4366666666666668
192,10,564,31.0,0.81,2.52,0.0,18.33,0.9,0.45,0.37,1.0,1.06,1.18,19.48,3.32,5.03,1.58,0.39,-342.2,20.88,44.8,10.64,33.84,1,635,-0.02,0.44,0.33,1.0,701,1.0,66.0,136,0.0,10,1.6666666666666667,-287.2733333333333,0.0,38.4,-0.6833333333333332,12.97,0.54,0.28,2.8366666666666664,4.5200000000000005
466,10,573,14.0,0.86,1.57,0.0,14.27,0.9,0.46,0.4,0.07,1.02,1.18,10.93,2.43,2.29,1.29,0.14,-76.92,19.44,30.0,9.0,20.21,2,582,-1.26,0.68,0.64,1.0,701,4.0,73.0,168,0.0,8,1.3333333333333333,-205.5666666666667,0.0,55.86666666666667,-0.3366666666666666,6.4433333333333325,0.56,0.26,5.359999999999999,2.89
198,10,568,31.0,0.55,1.29,0.0,2.6,0.82,0.36,0.21,0.84,0.8,0.84,3.13,1.84,2.23,0.52,0.0,-92.28,6.84,18.1,3.8,16.77,1,582,-0.12,0.53,0.5,1.0,701,2.0,64.0,139,0.0,5,0.3333333333333333,-108.41,0.0,22.33333333333333,-0.0166666666666666,1.2233333333333334,0.4183333333333334,0.11,1.79,2.38
185,10,569,3.0,1.33,1.0,0.0,0.0,0.78,0.5,0.0,0.0,1.0,1.2,6.33,2.33,0.0,0.0,0.67,-1.67,16.560000000000002,16.7,6.0,13.67,4,652,0.0,0.65,0.6,1.0,702,3.0,75.0,188,0.0,10,1.6666666666666667,-199.88333333333333,0.3333333333333333,51.366666666666674,-0.4466666666666666,9.26,0.61,0.4433333333333333,5.776666666666666,1.5399999999999998
142,10,570,13.0,0.23,1.15,0.0,0.0,0.81,0.22,0.0,0.23,0.44,1.06,1.31,1.38,0.38,0.38,0.0,-15.55,5.4,15.4,4.0,8.46,4,622,0.0,0.44,0.3,1.0,702,2.0,75.0,200,0.0,10,0.3333333333333333,-115.81,0.0,29.9,-0.0566666666666666,0.6666666666666666,0.42,0.11,3.533333333333333,0.7333333333333334
137,10,574,34.0,0.65,1.94,0.0,0.0,0.8,0.42,0.38,0.26,0.96,1.04,6.82,2.59,0.59,0.35,0.24,-152.41,16.919999999999998,25.3,5.36,14.62,2,588,0.0,0.47,0.0,0.0,702,0.0,74.0,182,0.0,5,0.6666666666666666,-71.92999999999999,0.0,19.666666666666668,0.0,0.0,0.51,0.11,2.19,0.5599999999999999
464,10,573,31.0,0.58,5.16,0.0,22.27,0.89,0.46,0.41,1.0,1.1,1.24,20.35,5.74,3.52,1.16,1.39,-301.84000000000003,23.4,77.1,11.42,31.48,5,575,-2.28,0.68,0.64,1.0,701,4.0,72.0,172,2.0,6,1.3333333333333333,-394.4766666666667,0.3333333333333333,60.0,-0.4266666666666667,6.63,0.56,0.26,4.29,3.9766666666666666
86,10,569,34.0,2.53,4.68,0.0,17.2,0.87,0.39,0.33,1.0,0.86,1.06,15.06,7.21,3.15,2.91,0.53,-332.14,16.919999999999998,81.19999999999999,10.58,31.88,2,588,-1.14,0.65,0.6,1.0,702,3.0,73.0,167,1.0,8,1.3333333333333333,-246.92,0.6666666666666666,89.3,-0.1166666666666666,16.72,0.58,0.2766666666666666,7.593333333333334,3.903333333333333
125,10,569,32.0,0.31,1.28,0.0,2.1,0.86,0.41,0.4,0.03,0.86,0.92,4.12,1.59,1.16,0.38,0.09,-101.66,11.16,17.5,4.5,13.25,1,593,-2.65,0.65,0.6,1.0,702,3.0,69.0,148,0.0,10,0.3333333333333333,-153.72666666666666,0.0,33.26666666666667,0.03,1.8333333333333333,0.47,0.0,2.983333333333333,2.45
58,10,570,28.0,2.36,3.61,0.0,9.6,0.65,0.53,0.0,0.07,1.06,1.1,9.0,5.96,1.46,0.68,0.64,-150.26,18.0,49.3,9.28,18.0,4,597,-0.28,0.44,0.3,1.0,702,2.0,78.0,210,0.0,5,3.6666666666666665,-178.45000000000002,0.0,40.73333333333333,-1.7766666666666666,6.853333333333334,0.68,0.6766666666666667,4.626666666666666,0.7000000000000001
516,10,556,24.0,0.88,1.29,0.0,0.0,0.73,0.29,0.3,0.04,0.64,0.74,4.38,2.17,1.04,0.38,0.12,-110.91,10.080000000000002,17.9,4.5,15.67,2,662,0.0,0.47,0.0,0.0,702,0.0,74.0,190,0.0,10,1.3333333333333333,-305.37666666666667,0.0,47.06666666666667,-0.34,17.666666666666668,0.62,0.2766666666666666,4.863333333333333,1.5566666666666666
48,10,559,16.0,0.12,0.5,0.0,0.0,0.7,0.29,0.33,0.0,0.7,0.84,1.5,0.62,0.75,0.44,0.0,-29.69,9.36,9.4,3.12,5.69,1,608,0.0,0.47,0.0,1.0,702,1.0,68.0,163,0.0,4,0.3333333333333333,-91.49666666666668,0.0,18.9,0.11,0.0,0.3533333333333333,0.0,1.5033333333333332,1.97
43,10,563,31.0,0.39,2.13,0.0,11.33,0.85,0.41,0.36,1.0,0.96,1.0,12.81,2.52,5.77,1.52,0.1,-287.28,12.96,37.400000000000006,8.46,35.52,1,575,-0.14,0.59,0.33,1.0,701,1.0,69.0,150,0.0,8,1.0,-258.5733333333333,0.3333333333333333,36.93333333333334,-0.0166666666666667,16.28,0.56,0.22,2.5066666666666664,4.9366666666666665
40,10,569,34.0,0.35,1.97,0.0,5.3,0.67,0.38,0.35,0.94,0.96,1.02,6.15,2.32,2.85,1.82,0.24,-165.62,8.64,40.3,7.3,25.32,1,582,-1.26,0.65,0.6,1.0,702,3.0,67.0,145,0.0,10,1.3333333333333333,-141.48333333333335,0.3333333333333333,38.43333333333334,-0.2433333333333333,6.166666666666667,0.58,0.2766666666666666,2.2466666666666666,2.4
526,10,573,34.0,1.88,2.32,0.0,8.18,0.85,0.53,0.12,1.0,1.08,1.18,10.0,4.21,1.03,0.65,0.26,-160.85,17.28,32.400000000000006,8.06,20.97,2,610,-0.91,0.68,0.64,1.0,701,4.0,72.0,200,0.0,6,1.0,-83.57333333333332,0.0,26.433333333333326,0.1633333333333333,2.333333333333333,0.5866666666666667,0.31,3.53,0.61
65,10,556,34.0,0.26,1.35,0.0,0.0,0.82,0.38,0.33,0.0,0.92,0.98,3.82,1.62,1.12,0.38,0.09,-101.97,11.88,18.2,3.76,11.56,1,597,0.0,0.47,0.0,0.0,702,0.0,70.0,134,0.0,8,0.6666666666666666,-75.95,0.0,20.2,-0.1666666666666666,1.1666666666666667,0.4966666666666666,0.1666666666666666,1.8166666666666669,1.6900000000000002
528,10,561,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,2.0,2.5,1,608,0.0,0.33,0.0,0.0,701,0.0,71.0,170,0.0,4,1.6666666666666667,-86.39333333333333,0.0,26.200000000000003,-0.5033333333333333,2.01,0.6866666666666666,0.41,2.103333333333333,0.63
33,10,562,34.0,0.5,2.0,0.0,0.0,0.7,0.43,0.41,0.09,0.98,1.06,5.21,2.5,1.18,0.91,0.06,-141.14,11.52,29.700000000000003,5.88,16.12,2,575,0.0,0.38,0.0,0.0,702,0.0,72.0,170,0.0,5,1.0,-140.23999999999998,0.0,26.23333333333333,-0.1866666666666666,2.28,0.45,0.2766666666666666,2.3833333333333333,1.0799999999999998
24,10,570,1.0,1.0,0.0,0.0,0.0,1.0,0.67,0.0,0.0,1.34,1.62,7.0,1.0,1.0,1.0,0.0,8.0,23.04,10.0,4.0,11.0,1,597,0.0,0.44,0.3,1.0,702,2.0,68.0,125,0.0,4,0.6666666666666666,-142.67333333333332,0.0,27.933333333333334,0.0,0.0,0.5266666666666667,0.22,2.183333333333333,1.7966666666666669
542,10,563,33.0,1.33,2.21,0.15,11.67,0.91,0.46,0.27,1.0,0.96,1.1,12.24,3.55,3.91,1.52,0.3,-247.48,13.68,40.3,12.36,32.48,1,617,-0.12,0.59,0.33,1.0,701,1.0,71.0,165,0.0,5,1.0,-158.17666666666668,0.0,23.33333333333333,-0.1666666666666666,7.5566666666666675,0.56,0.22,2.1633333333333336,1.913333333333333
19,10,555,6.0,0.67,3.5,0.0,0.0,0.9,0.57,0.64,1.0,1.24,1.32,21.0,4.17,1.5,2.0,0.5,-22.83,25.56,60.0,6.0,29.67,2,592,0.0,0.41,0.0,0.0,701,0.0,72.0,179,0.0,4,0.0,-352.98,0.3333333333333333,45.333333333333336,0.0,0.0,0.3333333333333333,0.0,3.8766666666666665,2.1566666666666667
17,10,563,2.0,3.0,6.0,0.0,0.0,0.5,0.25,0.0,0.5,0.5,0.56,2.5,9.0,2.5,5.0,0.5,8.5,3.96,115.0,9.0,23.0,5,590,0.0,0.59,0.33,1.0,701,1.0,72.0,172,0.0,4,1.0,-56.336666666666666,0.0,24.933333333333334,-0.0866666666666666,1.0,0.57,0.22,2.223333333333333,0.9366666666666666
543,10,574,27.0,0.63,2.07,0.0,0.0,0.88,0.38,0.39,0.85,1.02,1.08,3.07,2.7,1.41,0.37,0.74,-67.71000000000001,5.76,31.9,6.66,19.67,2,637,0.0,0.47,0.0,0.0,702,0.0,73.0,183,0.0,8,0.0,-71.54333333333334,0.0,33.0,0.0,0.0,0.3033333333333333,0.0,2.723333333333333,1.643333333333333
35,10,559,31.0,0.61,3.35,0.06,9.5,0.74,0.43,0.3,0.97,0.94,1.0,15.87,3.97,2.19,2.32,0.58,-355.07,18.0,62.6,12.7,31.77,5,598,-0.15,0.47,0.0,1.0,702,1.0,71.0,160,0.0,6,0.3333333333333333,-381.08,0.0,61.26666666666667,-0.04,5.0,0.3533333333333333,0.0,4.15,3.203333333333333
129,10,569,31.0,0.77,3.1,0.0,15.5,0.86,0.41,0.35,1.0,0.96,1.06,17.65,3.87,2.74,1.81,0.23,-336.7,19.8,51.3,7.74,32.35,5,633,-2.07,0.65,0.6,1.0,702,3.0,72.0,167,0.0,9,1.3333333333333333,-351.9666666666667,0.3333333333333333,49.53333333333333,-0.2933333333333333,12.22,0.5966666666666667,0.42,4.173333333333335,3.120000000000001
514,10,556,30.0,0.7,2.03,0.03,0.0,0.84,0.39,0.38,0.5,0.98,1.06,9.5,2.73,2.2,1.17,0.3,-179.1,15.48,35.0,7.34,21.97,1,688,0.0,0.47,0.0,0.0,702,0.0,67.0,154,0.0,5,1.3333333333333333,-279.42,0.0,32.53333333333333,-0.2566666666666666,3.8766666666666665,0.58,0.2766666666666666,2.706666666666667,1.9533333333333327
511,10,556,34.0,1.18,3.41,0.0,0.0,0.89,0.43,0.27,1.0,0.92,1.08,12.32,4.59,4.59,1.26,0.15,-241.09,15.12,48.2,8.82,29.41,1,672,0.0,0.47,0.0,0.0,702,0.0,68.0,150,0.0,6,1.3333333333333333,-232.9366666666667,0.0,54.43333333333334,-0.3666666666666667,13.086666666666666,0.6366666666666667,0.42,4.69,4.986666666666667
475,10,568,34.0,1.35,4.5,0.0,15.17,0.87,0.38,0.37,1.0,0.9,1.0,12.97,5.85,2.29,0.76,0.71,-327.42,13.32,59.7,9.7,34.76,2,623,-0.63,0.53,0.5,1.0,701,2.0,74.0,178,0.0,10,0.3333333333333333,-326.3933333333334,0.3333333333333333,63.866666666666674,0.0366666666666666,4.5,0.47,0.0,6.43,2.3766666666666665
122,10,571,34.0,3.5,5.59,0.03,11.5,0.65,0.53,0.0,1.0,1.06,1.1,11.82,9.09,1.12,0.94,1.29,-230.74,15.48,78.2,11.0,27.29,4,582,0.31,0.53,0.0,1.0,702,1.0,77.0,190,0.0,4,1.6666666666666667,-52.196666666666665,0.0,34.4,0.2233333333333333,1.0,0.4766666666666667,0.4433333333333333,3.6266666666666665,0.43
477,10,574,34.0,0.38,1.18,0.0,0.0,0.91,0.42,0.4,0.0,1.06,1.14,6.21,1.56,1.56,0.59,0.0,-122.08,13.32,17.6,3.7,16.97,1,584,0.0,0.47,0.0,0.0,702,0.0,70.0,150,0.0,7,1.0,-119.89333333333332,0.0,18.26666666666667,-0.0033333333333333,2.776666666666667,0.45,0.2766666666666666,1.6766666666666667,1.62
486,10,556,7.0,0.57,1.57,0.0,0.0,0.8,0.21,0.16,0.0,0.52,0.64,4.0,2.14,2.0,0.71,0.0,-28.15,6.84,22.9,4.58,20.57,5,575,0.0,0.47,0.0,0.0,702,0.0,72.0,172,0.0,4,0.6666666666666666,-122.03666666666668,0.0,25.433333333333334,-0.1233333333333333,2.553333333333333,0.51,0.22,2.54,1.2833333333333334
120,10,570,7.0,0.86,2.0,0.0,0.0,0.0,0.28,0.0,1.0,0.56,0.56,1.43,2.86,1.43,0.57,0.0,-13.71,3.24,25.7,4.0,16.14,1,638,0.0,0.44,0.3,1.0,702,2.0,70.0,160,0.0,8,1.0,-206.75333333333333,0.0,37.03333333333333,-0.17,7.609999999999999,0.57,0.1666666666666666,3.526666666666667,1.836666666666667
115,10,564,34.0,0.41,1.38,0.0,1.33,0.67,0.25,0.3,0.38,0.62,0.78,3.06,1.79,2.94,0.88,0.15,-131.18,5.76,24.1,7.0,18.88,1,617,-0.21,0.44,0.33,1.0,701,1.0,66.0,164,0.0,9,1.6666666666666667,-141.33,0.0,30.9,-0.2166666666666666,3.466666666666667,0.54,0.28,2.1566666666666663,2.563333333333333
69,10,561,27.0,2.48,4.56,0.0,0.0,0.78,0.49,0.0,0.63,0.98,1.1,12.26,7.04,0.33,1.48,0.59,-177.3,18.0,66.3,7.56,24.63,2,618,0.0,0.33,0.0,0.0,701,0.0,75.0,175,0.0,6,1.6666666666666667,-198.77,0.0,59.16666666666666,-0.6,7.0,0.57,0.4433333333333333,7.219999999999999,0.5533333333333333
111,10,559,34.0,1.12,3.18,0.0,5.0,0.8,0.36,0.38,1.0,0.82,1.02,8.18,4.29,1.79,0.85,0.41,-205.48,13.68,44.400000000000006,8.24,21.41,2,598,0.0,0.47,0.0,1.0,702,1.0,72.0,177,0.0,4,0.0,-242.54,0.0,54.866666666666674,0.0,0.0,0.4200000000000001,0.0,5.976666666666667,2.9433333333333334
85,10,571,34.0,0.59,1.62,0.0,16.0,0.78,0.41,0.35,0.97,0.94,1.0,14.35,2.21,1.97,1.06,0.06,-344.35,19.08,27.4,9.3,26.91,5,582,0.27,0.53,0.0,1.0,702,1.0,72.0,140,0.0,7,0.6666666666666666,-215.66333333333333,0.0,29.399999999999995,0.0166666666666666,6.556666666666668,0.3833333333333333,0.11,2.393333333333333,1.9866666666666664
501,10,561,34.0,1.59,3.03,0.03,0.0,0.73,0.48,0.0,0.88,0.96,1.04,8.56,4.62,1.91,0.79,0.47,-226.65,12.6,42.9,12.0,24.15,2,679,0.0,0.33,0.0,0.0,701,0.0,75.0,168,0.0,10,1.6666666666666667,-64.30666666666667,0.0,21.23333333333333,-0.5933333333333334,5.743333333333333,0.5700000000000001,0.4433333333333333,3.286666666666666,0.91
83,10,563,32.0,1.94,4.75,0.03,21.0,0.8,0.39,0.32,0.91,0.82,0.94,12.19,6.69,2.56,0.88,0.5,-310.18,12.96,61.2,11.82,34.19,2,575,0.14,0.59,0.33,1.0,701,1.0,73.0,162,1.0,8,2.6666666666666665,-278.4766666666667,0.0,50.0,-1.1800000000000002,6.303333333333334,0.68,0.5266666666666667,5.476666666666667,2.513333333333333
506,10,564,17.0,1.71,3.88,0.0,10.67,0.67,0.55,0.17,0.94,1.1,1.16,12.94,5.59,1.12,0.76,0.35,-116.24,17.28,50.0,9.76,27.24,3,582,-0.1,0.44,0.33,1.0,701,1.0,76.0,193,0.0,7,2.0,-165.54666666666665,0.0,59.66666666666666,-0.42,4.48,0.5883333333333333,0.2133333333333333,5.706666666666666,1.61
79,10,574,34.0,0.53,1.32,0.03,0.0,0.69,0.38,0.36,1.0,0.78,0.94,6.88,1.85,3.21,0.82,0.15,-201.09,10.8,22.9,9.0,22.82,5,620,0.0,0.47,0.0,0.0,702,0.0,69.0,162,0.0,10,0.3333333333333333,-168.57333333333335,0.0,30.73333333333333,0.09,2.6666666666666665,0.43,0.0,2.7133333333333334,3.713333333333333
74,10,563,34.0,0.91,2.24,0.03,0.67,0.74,0.51,0.0,0.24,1.02,1.14,6.09,3.15,0.29,0.62,0.91,-115.94,13.68,37.6,6.24,15.91,3,622,-0.59,0.59,0.33,1.0,701,1.0,77.0,199,0.0,8,1.0,-193.4466666666667,0.0,51.43333333333333,0.0633333333333333,6.553333333333334,0.54,0.22,5.916666666666667,0.75
93,10,562,32.0,0.91,3.97,0.03,0.0,0.86,0.4,0.38,0.97,1.0,1.14,16.06,4.88,1.75,0.88,0.84,-280.59000000000003,18.36,56.900000000000006,9.88,31.69,2,627,0.0,0.38,0.0,0.0,702,0.0,73.0,170,0.0,6,1.0,-295.47,0.0,44.43333333333334,-0.27,9.446666666666667,0.45,0.2766666666666666,3.693333333333333,1.6866666666666668
460,10,569,27.0,1.63,4.22,0.07,14.3,0.75,0.47,0.0,0.93,0.94,1.06,9.85,5.85,0.85,0.56,1.48,-165.41,14.04,62.6,9.26,25.19,3,578,-1.42,0.65,0.6,1.0,702,3.0,76.0,199,0.0,9,1.0,-246.97000000000003,0.0,62.8,-0.3866666666666666,7.223333333333334,0.48,0.2766666666666666,5.86,0.69
378,10,570,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,4.0,5.0,4,613,0.0,0.44,0.3,1.0,702,2.0,74.0,181,0.0,7,3.6666666666666665,-200.39,0.3333333333333333,45.06666666666666,-1.5099999999999998,9.27,0.68,0.6766666666666667,4.843333333333333,1.5666666666666669
310,10,562,32.0,1.97,3.5,0.03,0.0,0.84,0.5,0.33,1.0,1.0,1.12,12.28,5.47,2.75,1.28,1.38,-229.84,16.560000000000002,61.6,10.32,26.5,3,672,0.0,0.38,0.0,0.0,702,0.0,74.0,205,0.0,5,1.0,-166.42,0.3333333333333333,48.73333333333334,-0.3799999999999999,9.276666666666666,0.45,0.2766666666666666,4.556666666666666,1.36
437,10,573,34.0,1.03,4.35,0.12,9.91,0.87,0.45,0.45,1.0,1.04,1.06,9.88,5.38,0.79,1.0,1.68,-188.27,13.32,70.3,8.48,27.06,4,632,-0.79,0.68,0.64,1.0,701,4.0,76.0,160,0.0,10,1.3333333333333333,-260.46333333333337,0.0,69.89999999999999,-0.3733333333333333,3.89,0.49,0.26,6.266666666666666,1.2933333333333332
244,10,573,34.0,0.24,3.29,0.03,7.55,0.84,0.44,0.41,1.0,1.02,1.08,9.65,3.53,4.62,0.85,0.12,-221.23,12.96,42.6,9.12,26.5,1,592,-1.49,0.68,0.64,1.0,701,4.0,63.0,132,0.0,5,1.3333333333333333,-133.88666666666668,0.0,32.1,-0.3733333333333333,5.733333333333333,0.5399999999999999,0.3,2.513333333333333,3.6166666666666663
246,10,564,32.0,0.72,2.66,0.0,15.33,0.85,0.43,0.38,1.0,0.98,1.04,6.38,3.38,2.41,0.5,0.12,-135.21,10.080000000000002,32.8,4.94,23.03,5,621,0.52,0.44,0.33,1.0,701,1.0,69.0,150,0.0,10,1.6666666666666667,-182.47,0.3333333333333333,45.8,-0.3866666666666666,5.91,0.5599999999999999,0.28,4.996666666666667,3.5500000000000003
335,10,562,34.0,0.56,3.12,0.0,0.0,0.69,0.33,0.26,0.94,0.78,0.84,6.32,3.68,3.91,1.94,0.06,-232.09,8.280000000000001,51.2,7.82,27.68,1,588,0.0,0.38,0.0,0.0,702,0.0,69.0,165,0.0,5,1.0,-213.25333333333333,0.0,50.43333333333334,-0.2666666666666666,5.833333333333333,0.45,0.2766666666666666,4.053333333333334,4.31
434,10,570,27.0,0.48,1.85,0.07,0.0,0.92,0.44,0.43,1.0,1.06,1.16,13.67,2.33,2.81,0.78,0.07,-213.34,14.76,27.0,9.7,33.11,5,631,0.0,0.44,0.3,1.0,702,2.0,71.0,174,0.0,10,3.6666666666666665,-282.3066666666667,0.6666666666666666,36.86666666666667,-1.75,14.07,0.68,0.6766666666666667,3.076666666666666,3.6566666666666654
247,10,556,23.0,1.87,4.04,0.04,0.0,0.76,0.47,0.31,1.0,0.96,1.02,16.7,5.91,2.43,0.87,0.57,-221.52,19.08,54.8,11.14,31.61,2,575,0.0,0.47,0.0,0.0,702,0.0,74.0,196,0.0,8,1.3333333333333333,-291.8233333333333,0.0,52.36666666666667,-0.5433333333333333,12.556666666666665,0.6366666666666667,0.42,5.8566666666666665,2.1
287,10,571,34.0,2.12,5.35,0.06,8.5,0.74,0.51,0.0,0.91,1.02,1.08,13.03,7.47,1.5,2.0,0.65,-244.35,17.28,80.0,9.94,27.38,2,664,0.06,0.53,0.0,1.0,702,1.0,76.0,175,0.0,5,0.3333333333333333,-96.77333333333333,0.0,51.46666666666666,0.1733333333333333,1.8333333333333333,0.47,0.0,5.146666666666666,0.7133333333333334
334,10,569,31.0,1.29,1.81,0.0,2.2,0.74,0.47,0.0,0.29,0.94,1.04,4.77,3.1,0.45,0.61,0.19,-98.88,8.64,26.1,7.54,19.77,4,575,-1.12,0.65,0.6,1.0,702,3.0,75.0,175,0.0,5,1.3333333333333333,-88.31333333333333,0.0,20.966666666666665,-0.1866666666666666,2.043333333333333,0.5399999999999999,0.3,2.506666666666667,0.6466666666666666
260,10,562,34.0,0.94,3.62,0.0,0.0,0.76,0.4,0.42,0.76,1.02,1.08,9.03,4.56,0.94,0.65,0.38,-221.44,12.6,46.5,8.36,26.12,2,636,0.0,0.38,0.0,0.0,702,0.0,76.0,180,0.0,5,1.0,-227.22,0.0,51.36666666666667,-0.13,6.666666666666667,0.45,0.2766666666666666,5.11,1.2933333333333332
400,10,563,26.0,0.19,0.73,0.0,0.0,0.5,0.2,0.0,0.08,0.4,0.44,0.46,0.92,0.08,0.08,0.5,-29.96,2.5200000000000005,13.1,3.16,6.42,3,588,-0.28,0.59,0.33,1.0,701,1.0,76.0,180,0.0,6,1.0,-63.49666666666667,0.0,34.36666666666667,-0.0666666666666666,2.11,0.61,0.22,3.543333333333333,0.5633333333333334
262,10,571,32.0,1.0,1.19,0.0,1.0,0.67,0.33,0.21,0.0,0.7,0.78,3.0,2.19,0.28,0.28,0.22,-101.03,9.72,16.9,5.06,11.31,2,667,-0.43,0.53,0.0,1.0,702,1.0,75.0,175,0.0,4,1.3333333333333333,-104.64333333333332,0.0,18.366666666666664,-0.11,0.6666666666666666,0.4433333333333333,0.26,2.2466666666666666,0.4466666666666666
327,10,568,33.0,1.55,3.21,0.03,9.0,0.76,0.4,0.29,1.0,0.88,0.96,10.24,4.76,2.15,1.24,0.24,-266.37,11.52,47.0,9.58,31.61,2,653,-0.82,0.53,0.5,1.0,701,2.0,73.0,185,0.0,10,1.0,-297.6333333333334,0.0,65.93333333333332,-0.1366666666666666,8.223333333333334,0.4616666666666666,0.1666666666666666,5.8566666666666665,2.02
275,10,568,23.0,2.43,4.13,0.04,16.67,0.72,0.52,0.17,0.91,1.04,1.12,15.39,6.57,2.13,0.7,1.43,-191.78,19.8,62.6,11.66,27.74,3,623,-0.94,0.53,0.5,1.0,701,2.0,77.0,170,0.0,9,1.6666666666666667,-396.7466666666666,1.0,100.96666666666664,-0.4000000000000001,11.81,0.6316666666666667,0.3,8.556666666666667,2.72
419,10,570,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,4.0,10.0,3,575,0.0,0.44,0.3,1.0,702,2.0,77.0,183,0.0,9,2.6666666666666665,-78.55,0.0,42.53333333333333,-0.6533333333333333,0.99,0.5499999999999999,0.52,4.233333333333333,0.7200000000000001
